location;time_of_measurement;counted_pedestrians;type;incidents
Rathausgasse, Freiburg;2020-01-10 05:55:16 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 06:19:16 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 06:20:06 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 06:25:29 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 06:34:32 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 06:36:39 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 06:40:26 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 06:44:53 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 06:48:53 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 06:49:12 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 06:53:23 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 06:57:48 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 07:04:03 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 07:09:41 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 07:14:34 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 07:19:40 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 07:24:42 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 07:29:42 +0100;16;regular;""
Rathausgasse, Freiburg;2020-01-10 07:34:48 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 07:36:35 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 07:39:28 +0100;12;regular;""
Rathausgasse, Freiburg;2020-01-10 07:41:58 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 07:44:27 +0100;20;regular;""
Rathausgasse, Freiburg;2020-01-10 07:47:21 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 07:49:25 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 07:53:52 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 07:54:52 +0100;23;regular;""
Rathausgasse, Freiburg;2020-01-10 07:59:59 +0100;27;regular;""
Rathausgasse, Freiburg;2020-01-10 08:01:30 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 08:03:28 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 08:08:39 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 08:14:57 +0100;16;regular;""
Rathausgasse, Freiburg;2020-01-10 08:18:18 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 08:19:22 +0100;13;regular;""
Rathausgasse, Freiburg;2020-01-10 08:22:38 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 08:24:57 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 08:29:52 +0100;37;regular;""
Rathausgasse, Freiburg;2020-01-10 08:33:29 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 08:34:37 +0100;16;regular;""
Rathausgasse, Freiburg;2020-01-10 08:39:48 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 08:41:20 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 08:44:47 +0100;12;regular;""
Rathausgasse, Freiburg;2020-01-10 08:49:51 +0100;15;regular;""
Rathausgasse, Freiburg;2020-01-10 08:49:57 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 08:53:39 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 08:54:27 +0100;17;regular;""
Rathausgasse, Freiburg;2020-01-10 08:59:37 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 08:59:59 +0100;23;regular;""
Rathausgasse, Freiburg;2020-01-10 09:01:56 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 09:04:48 +0100;30;regular;""
Rathausgasse, Freiburg;2020-01-10 09:05:34 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 09:09:59 +0100;32;regular;""
Rathausgasse, Freiburg;2020-01-10 09:13:39 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 09:14:25 +0100;25;regular;""
Rathausgasse, Freiburg;2020-01-10 09:19:31 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 09:19:59 +0100;23;regular;""
Rathausgasse, Freiburg;2020-01-10 09:24:13 +0100;24;regular;""
Rathausgasse, Freiburg;2020-01-10 09:27:36 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 09:29:56 +0100;32;regular;""
Rathausgasse, Freiburg;2020-01-10 09:33:14 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 09:34:14 +0100;31;regular;""
Rathausgasse, Freiburg;2020-01-10 09:35:37 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 09:39:55 +0100;29;regular;""
Rathausgasse, Freiburg;2020-01-10 09:43:52 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 09:44:58 +0100;41;regular;""
Rathausgasse, Freiburg;2020-01-10 09:47:24 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 09:49:57 +0100;20;regular;""
Rathausgasse, Freiburg;2020-01-10 09:52:45 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 09:54:41 +0100;34;regular;""
Rathausgasse, Freiburg;2020-01-10 09:59:00 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 09:59:25 +0100;32;regular;""
Rathausgasse, Freiburg;2020-01-10 10:04:43 +0100;43;regular;""
Rathausgasse, Freiburg;2020-01-10 10:04:49 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 10:09:53 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 10:09:54 +0100;55;regular;""
Rathausgasse, Freiburg;2020-01-10 10:14:36 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 10:14:56 +0100;44;regular;""
Rathausgasse, Freiburg;2020-01-10 10:18:15 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 10:19:54 +0100;49;regular;""
Rathausgasse, Freiburg;2020-01-10 10:24:37 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 10:24:59 +0100;65;regular;""
Rathausgasse, Freiburg;2020-01-10 10:26:25 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 10:29:58 +0100;91;regular;""
Rathausgasse, Freiburg;2020-01-10 10:33:12 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 10:34:45 +0100;71;regular;""
Rathausgasse, Freiburg;2020-01-10 10:39:17 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 10:39:49 +0100;64;regular;""
Rathausgasse, Freiburg;2020-01-10 10:43:56 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 10:44:55 +0100;51;regular;""
Rathausgasse, Freiburg;2020-01-10 10:48:29 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 10:49:50 +0100;65;regular;""
Rathausgasse, Freiburg;2020-01-10 10:54:39 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 10:54:56 +0100;67;regular;""
Rathausgasse, Freiburg;2020-01-10 10:59:09 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 10:59:56 +0100;75;regular;""
Rathausgasse, Freiburg;2020-01-10 11:04:33 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 11:04:57 +0100;68;regular;""
Rathausgasse, Freiburg;2020-01-10 11:07:28 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 11:09:59 +0100;72;regular;""
Rathausgasse, Freiburg;2020-01-10 11:14:55 +0100;56;regular;""
Rathausgasse, Freiburg;2020-01-10 11:19:58 +0100;72;regular;""
Rathausgasse, Freiburg;2020-01-10 11:19:59 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 11:24:27 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 11:24:52 +0100;93;regular;""
Rathausgasse, Freiburg;2020-01-10 11:26:18 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 11:29:53 +0100;59;regular;""
Rathausgasse, Freiburg;2020-01-10 11:34:23 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 11:34:56 +0100;84;regular;""
Rathausgasse, Freiburg;2020-01-10 11:39:44 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 11:39:56 +0100;89;regular;""
Rathausgasse, Freiburg;2020-01-10 11:44:56 +0100;75;regular;""
Rathausgasse, Freiburg;2020-01-10 11:44:57 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 11:47:05 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 11:49:58 +0100;78;regular;""
Rathausgasse, Freiburg;2020-01-10 11:54:45 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 11:54:58 +0100;92;regular;""
Rathausgasse, Freiburg;2020-01-10 11:59:55 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 11:59:58 +0100;96;regular;""
Rathausgasse, Freiburg;2020-01-10 12:04:33 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 12:04:53 +0100;76;regular;""
Rathausgasse, Freiburg;2020-01-10 12:09:00 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 12:09:57 +0100;112;regular;""
Rathausgasse, Freiburg;2020-01-10 12:14:46 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 12:14:52 +0100;83;regular;""
Rathausgasse, Freiburg;2020-01-10 12:19:07 +0100;13;regular;""
Rathausgasse, Freiburg;2020-01-10 12:19:59 +0100;98;regular;""
Rathausgasse, Freiburg;2020-01-10 12:24:26 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 12:24:53 +0100;86;regular;""
Rathausgasse, Freiburg;2020-01-10 12:29:14 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 12:29:56 +0100;105;regular;""
Rathausgasse, Freiburg;2020-01-10 12:33:42 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 12:34:57 +0100;107;regular;""
Rathausgasse, Freiburg;2020-01-10 12:39:18 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 12:39:58 +0100;88;regular;""
Rathausgasse, Freiburg;2020-01-10 12:44:35 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 12:44:56 +0100;82;regular;""
Rathausgasse, Freiburg;2020-01-10 12:49:57 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 12:49:58 +0100;64;regular;""
Rathausgasse, Freiburg;2020-01-10 12:50:43 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 12:54:55 +0100;90;regular;""
Rathausgasse, Freiburg;2020-01-10 12:59:26 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 12:59:59 +0100;91;regular;""
Rathausgasse, Freiburg;2020-01-10 13:04:05 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 13:04:55 +0100;110;regular;""
Rathausgasse, Freiburg;2020-01-10 13:09:18 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 13:09:51 +0100;94;regular;""
Rathausgasse, Freiburg;2020-01-10 13:14:19 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 13:14:58 +0100;82;regular;""
Rathausgasse, Freiburg;2020-01-10 13:16:48 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 13:19:58 +0100;85;regular;""
Rathausgasse, Freiburg;2020-01-10 13:24:34 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 13:24:52 +0100;97;regular;""
Rathausgasse, Freiburg;2020-01-10 13:29:11 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 13:29:58 +0100;106;regular;""
Rathausgasse, Freiburg;2020-01-10 13:34:06 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 13:34:56 +0100;82;regular;""
Rathausgasse, Freiburg;2020-01-10 13:39:54 +0100;99;regular;""
Rathausgasse, Freiburg;2020-01-10 13:39:55 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 13:44:48 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 13:44:54 +0100;88;regular;""
Rathausgasse, Freiburg;2020-01-10 13:49:37 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 13:49:57 +0100;100;regular;""
Rathausgasse, Freiburg;2020-01-10 13:52:52 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 13:54:49 +0100;79;regular;""
Rathausgasse, Freiburg;2020-01-10 13:58:51 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 13:59:53 +0100;88;regular;""
Rathausgasse, Freiburg;2020-01-10 14:04:31 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 14:04:57 +0100;96;regular;""
Rathausgasse, Freiburg;2020-01-10 14:09:35 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 14:09:53 +0100;111;regular;""
Rathausgasse, Freiburg;2020-01-10 14:14:39 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 14:14:52 +0100;87;regular;""
Rathausgasse, Freiburg;2020-01-10 14:18:02 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 14:19:54 +0100;52;regular;""
Rathausgasse, Freiburg;2020-01-10 14:23:34 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 14:24:58 +0100;67;regular;""
Rathausgasse, Freiburg;2020-01-10 14:29:43 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 14:29:58 +0100;111;regular;""
Rathausgasse, Freiburg;2020-01-10 14:34:08 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 14:34:38 +0100;60;regular;""
Rathausgasse, Freiburg;2020-01-10 14:39:42 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 14:39:53 +0100;81;regular;""
Rathausgasse, Freiburg;2020-01-10 14:43:18 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 14:44:57 +0100;81;regular;""
Rathausgasse, Freiburg;2020-01-10 14:49:15 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 14:49:56 +0100;85;regular;""
Rathausgasse, Freiburg;2020-01-10 14:54:55 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 14:54:56 +0100;89;regular;""
Rathausgasse, Freiburg;2020-01-10 14:59:33 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 14:59:55 +0100;78;regular;""
Rathausgasse, Freiburg;2020-01-10 15:04:17 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 15:04:53 +0100;80;regular;""
Rathausgasse, Freiburg;2020-01-10 15:09:52 +0100;72;regular;""
Rathausgasse, Freiburg;2020-01-10 15:09:59 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 15:14:52 +0100;88;regular;""
Rathausgasse, Freiburg;2020-01-10 15:14:53 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 15:18:04 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 15:19:59 +0100;89;regular;""
Rathausgasse, Freiburg;2020-01-10 15:23:25 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 15:24:58 +0100;99;regular;""
Rathausgasse, Freiburg;2020-01-10 15:28:31 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 15:29:53 +0100;80;regular;""
Rathausgasse, Freiburg;2020-01-10 15:34:53 +0100;72;regular;""
Rathausgasse, Freiburg;2020-01-10 15:34:58 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 15:39:33 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 15:39:52 +0100;93;regular;""
Rathausgasse, Freiburg;2020-01-10 15:43:27 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 15:44:55 +0100;79;regular;""
Rathausgasse, Freiburg;2020-01-10 15:49:00 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 15:49:57 +0100;83;regular;""
Rathausgasse, Freiburg;2020-01-10 15:54:22 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 15:54:57 +0100;89;regular;""
Rathausgasse, Freiburg;2020-01-10 15:59:35 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 15:59:55 +0100;89;regular;""
Rathausgasse, Freiburg;2020-01-10 16:04:49 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 16:04:57 +0100;95;regular;""
Rathausgasse, Freiburg;2020-01-10 16:09:52 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 16:09:53 +0100;72;regular;""
Rathausgasse, Freiburg;2020-01-10 16:14:20 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 16:14:42 +0100;94;regular;""
Rathausgasse, Freiburg;2020-01-10 16:19:31 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 16:19:56 +0100;84;regular;""
Rathausgasse, Freiburg;2020-01-10 16:24:05 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 16:24:58 +0100;79;regular;""
Rathausgasse, Freiburg;2020-01-10 16:29:36 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 16:29:57 +0100;79;regular;""
Rathausgasse, Freiburg;2020-01-10 16:34:24 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 16:34:55 +0100;89;regular;""
Rathausgasse, Freiburg;2020-01-10 16:39:56 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 16:39:58 +0100;87;regular;""
Rathausgasse, Freiburg;2020-01-10 16:44:01 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 16:44:55 +0100;75;regular;""
Rathausgasse, Freiburg;2020-01-10 16:49:30 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 16:49:55 +0100;87;regular;""
Rathausgasse, Freiburg;2020-01-10 16:53:52 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 16:54:54 +0100;64;regular;""
Rathausgasse, Freiburg;2020-01-10 16:59:19 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 16:59:56 +0100;79;regular;""
Rathausgasse, Freiburg;2020-01-10 17:04:19 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 17:04:57 +0100;85;regular;""
Rathausgasse, Freiburg;2020-01-10 17:09:32 +0100;54;regular;""
Rathausgasse, Freiburg;2020-01-10 17:09:36 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 17:13:42 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 17:14:53 +0100;63;regular;""
Rathausgasse, Freiburg;2020-01-10 17:19:38 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 17:19:56 +0100;82;regular;""
Rathausgasse, Freiburg;2020-01-10 17:24:34 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 17:24:50 +0100;64;regular;""
Rathausgasse, Freiburg;2020-01-10 17:29:44 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 17:29:59 +0100;62;regular;""
Rathausgasse, Freiburg;2020-01-10 17:33:14 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 17:34:56 +0100;68;regular;""
Rathausgasse, Freiburg;2020-01-10 17:38:01 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 17:39:59 +0100;77;regular;""
Rathausgasse, Freiburg;2020-01-10 17:44:59 +0100;60;regular;""
Rathausgasse, Freiburg;2020-01-10 17:44:59 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 17:48:50 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 17:49:40 +0100;84;regular;""
Rathausgasse, Freiburg;2020-01-10 17:54:41 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 17:54:54 +0100;55;regular;""
Rathausgasse, Freiburg;2020-01-10 17:59:51 +0100;58;regular;""
Rathausgasse, Freiburg;2020-01-10 18:04:17 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 18:04:58 +0100;66;regular;""
Rathausgasse, Freiburg;2020-01-10 18:09:50 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 18:09:59 +0100;62;regular;""
Rathausgasse, Freiburg;2020-01-10 18:14:53 +0100;51;regular;""
Rathausgasse, Freiburg;2020-01-10 18:14:53 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 18:19:10 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 18:19:55 +0100;73;regular;""
Rathausgasse, Freiburg;2020-01-10 18:21:08 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 18:24:41 +0100;64;regular;""
Rathausgasse, Freiburg;2020-01-10 18:29:42 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 18:29:55 +0100;51;regular;""
Rathausgasse, Freiburg;2020-01-10 18:32:54 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 18:34:53 +0100;61;regular;""
Rathausgasse, Freiburg;2020-01-10 18:37:06 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 18:39:58 +0100;53;regular;""
Rathausgasse, Freiburg;2020-01-10 18:44:45 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 18:44:55 +0100;66;regular;""
Rathausgasse, Freiburg;2020-01-10 18:49:29 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 18:49:59 +0100;68;regular;""
Rathausgasse, Freiburg;2020-01-10 18:52:37 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 18:54:35 +0100;35;regular;""
Rathausgasse, Freiburg;2020-01-10 18:57:59 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 18:59:59 +0100;59;regular;""
Rathausgasse, Freiburg;2020-01-10 19:03:18 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 19:04:50 +0100;33;regular;""
Rathausgasse, Freiburg;2020-01-10 19:09:53 +0100;45;regular;""
Rathausgasse, Freiburg;2020-01-10 19:11:43 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 19:14:57 +0100;41;regular;""
Rathausgasse, Freiburg;2020-01-10 19:17:38 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 19:19:45 +0100;45;regular;""
Rathausgasse, Freiburg;2020-01-10 19:22:25 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 19:24:56 +0100;30;regular;""
Rathausgasse, Freiburg;2020-01-10 19:27:57 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 19:29:41 +0100;18;regular;""
Rathausgasse, Freiburg;2020-01-10 19:33:35 +0100;4;regular;""
Rathausgasse, Freiburg;2020-01-10 19:34:54 +0100;19;regular;""
Rathausgasse, Freiburg;2020-01-10 19:39:37 +0100;28;regular;""
Rathausgasse, Freiburg;2020-01-10 19:44:58 +0100;44;regular;""
Rathausgasse, Freiburg;2020-01-10 19:49:01 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 19:49:46 +0100;17;regular;""
Rathausgasse, Freiburg;2020-01-10 19:54:16 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 19:54:40 +0100;25;regular;""
Rathausgasse, Freiburg;2020-01-10 19:59:14 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 19:59:57 +0100;34;regular;""
Rathausgasse, Freiburg;2020-01-10 20:04:45 +0100;22;regular;""
Rathausgasse, Freiburg;2020-01-10 20:04:54 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 20:06:55 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:09:40 +0100;34;regular;""
Rathausgasse, Freiburg;2020-01-10 20:11:43 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 20:14:36 +0100;28;regular;""
Rathausgasse, Freiburg;2020-01-10 20:15:28 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:19:48 +0100;20;regular;""
Rathausgasse, Freiburg;2020-01-10 20:23:25 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 20:24:52 +0100;16;regular;""
Rathausgasse, Freiburg;2020-01-10 20:27:31 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:29:04 +0100;10;regular;""
Rathausgasse, Freiburg;2020-01-10 20:33:00 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:34:15 +0100;19;regular;""
Rathausgasse, Freiburg;2020-01-10 20:39:50 +0100;7;regular;""
Rathausgasse, Freiburg;2020-01-10 20:41:48 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:44:56 +0100;15;regular;""
Rathausgasse, Freiburg;2020-01-10 20:49:57 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:49:57 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 20:53:20 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 20:53:43 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 20:59:14 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 21:03:43 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 21:07:27 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 21:09:21 +0100;23;regular;""
Rathausgasse, Freiburg;2020-01-10 21:13:37 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 21:14:36 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 21:16:35 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 21:18:50 +0100;15;regular;""
Rathausgasse, Freiburg;2020-01-10 21:23:30 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 21:24:38 +0100;12;regular;""
Rathausgasse, Freiburg;2020-01-10 21:29:07 +0100;8;regular;""
Rathausgasse, Freiburg;2020-01-10 21:33:59 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 21:35:54 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 21:39:47 +0100;5;regular;""
Rathausgasse, Freiburg;2020-01-10 21:43:17 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 21:49:54 +0100;16;regular;""
Rathausgasse, Freiburg;2020-01-10 21:53:05 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 21:54:59 +0100;22;regular;""
Rathausgasse, Freiburg;2020-01-10 21:58:19 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 21:59:56 +0100;39;regular;""
Rathausgasse, Freiburg;2020-01-10 22:04:39 +0100;16;regular;""
Rathausgasse, Freiburg;2020-01-10 22:08:12 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 22:13:48 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 22:19:20 +0100;6;regular;""
Rathausgasse, Freiburg;2020-01-10 22:24:05 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 22:24:55 +0100;15;regular;""
Rathausgasse, Freiburg;2020-01-10 22:29:46 +0100;20;regular;""
Rathausgasse, Freiburg;2020-01-10 22:34:49 +0100;11;regular;""
Rathausgasse, Freiburg;2020-01-10 22:39:40 +0100;18;regular;""
Rathausgasse, Freiburg;2020-01-10 22:43:00 +0100;2;regular;""
Rathausgasse, Freiburg;2020-01-10 22:49:26 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 22:54:44 +0100;9;regular;""
Rathausgasse, Freiburg;2020-01-10 22:57:43 +0100;13;regular;""
Rathausgasse, Freiburg;2020-01-10 23:02:41 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 23:04:40 +0100;23;regular;""
Rathausgasse, Freiburg;2020-01-10 23:09:06 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 23:11:48 +0100;3;regular;""
Rathausgasse, Freiburg;2020-01-10 23:18:37 +0100;1;regular;""
Rathausgasse, Freiburg;2020-01-10 23:19:56 +0100;17;regular;""
Rathausgasse, Freiburg;2020-01-10 23:24:29 +0100;6;regular;""
