location;time_of_measurement;counted_pedestrians;type;incidents
Königstraße (Süd), Stuttgart;2020-01-26 13:52:35 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 13:54:58 +0100;122;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 13:57:37 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 13:59:57 +0100;132;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:04:59 +0100;107;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:09:57 +0100;124;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:14:54 +0100;140;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:17:50 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:19:55 +0100;152;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:24:07 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:24:59 +0100;157;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:29:47 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:29:56 +0100;167;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:33:32 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:34:59 +0100;148;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:39:56 +0100;151;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:41:46 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:44:57 +0100;140;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:49:32 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:49:58 +0100;127;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:54:11 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:54:55 +0100;156;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:57:32 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 14:59:48 +0100;162;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:04:16 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:04:57 +0100;156;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:09:20 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:09:53 +0100;157;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:14:57 +0100;149;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:19:59 +0100;180;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:24:03 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:24:59 +0100;197;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:29:41 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:29:54 +0100;170;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:34:05 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:34:59 +0100;171;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:37:46 +0100;7;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:39:59 +0100;174;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:44:18 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:44:57 +0100;170;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:48:52 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:49:58 +0100;154;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:54:16 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:54:51 +0100;136;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:57:57 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 15:59:58 +0100;203;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:04:49 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:04:56 +0100;153;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:09:10 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:09:58 +0100;166;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:13:11 +0100;16;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:14:59 +0100;195;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:19:45 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:19:56 +0100;217;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:22:07 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:24:56 +0100;170;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:26:55 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:29:55 +0100;180;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:34:13 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:34:57 +0100;181;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:39:21 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:39:51 +0100;133;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:40:21 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:44:58 +0100;151;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:47:06 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:49:59 +0100;158;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:51:52 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:54:59 +0100;187;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:58:46 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 16:59:59 +0100;175;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:04:44 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:04:59 +0100;150;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:09:26 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:09:42 +0100;138;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:12:09 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:14:56 +0100;147;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:16:04 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:19:57 +0100;148;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:24:56 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:24:57 +0100;127;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:27:32 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:29:59 +0100;171;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:34:51 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:34:57 +0100;166;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:39:02 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:39:59 +0100;133;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:44:56 +0100;173;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:48:43 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:49:56 +0100;99;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:50:12 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:54:59 +0100;122;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:58:52 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 17:59:59 +0100;139;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:04:25 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:04:59 +0100;152;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:09:50 +0100;107;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:13:07 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:14:53 +0100;116;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:16:57 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:19:58 +0100;112;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:23:19 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:24:50 +0100;127;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:25:24 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:29:53 +0100;105;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:34:52 +0100;123;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:39:55 +0100;102;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:41:25 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:44:48 +0100;106;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:49:10 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:49:54 +0100;84;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:54:56 +0100;120;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 18:59:56 +0100;124;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:04:55 +0100;73;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:09:59 +0100;81;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:14:57 +0100;91;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:19:48 +0100;69;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:24:36 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:24:50 +0100;84;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:29:59 +0100;57;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:34:52 +0100;78;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:39:48 +0100;76;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:44:51 +0100;71;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:49:53 +0100;46;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:54:58 +0100;46;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 19:59:37 +0100;69;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:04:59 +0100;53;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:09:57 +0100;47;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:14:58 +0100;85;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:19:58 +0100;56;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:24:53 +0100;58;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:29:57 +0100;61;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:32:00 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:34:59 +0100;34;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:39:56 +0100;34;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:44:52 +0100;46;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:44:52 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:49:59 +0100;27;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:54:55 +0100;35;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 20:59:21 +0100;25;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:04:32 +0100;43;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:09:45 +0100;25;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:14:48 +0100;23;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:19:58 +0100;13;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:24:54 +0100;19;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:29:38 +0100;11;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:34:28 +0100;22;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:39:55 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:43:45 +0100;16;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:49:57 +0100;22;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:54:53 +0100;27;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 21:59:37 +0100;13;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:04:50 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:09:31 +0100;18;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:14:58 +0100;29;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:18:25 +0100;26;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:24:34 +0100;11;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:29:15 +0100;31;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:34:10 +0100;23;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:39:58 +0100;15;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:40:57 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:44:39 +0100;14;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:49:59 +0100;27;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:54:52 +0100;18;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 22:58:53 +0100;9;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:04:59 +0100;27;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:09:09 +0100;19;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:14:42 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:19:35 +0100;24;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:24:45 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:28:52 +0100;10;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:33:42 +0100;12;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:39:56 +0100;16;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:42:40 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:48:35 +0100;10;regular;""
Königstraße (Süd), Stuttgart;2020-01-26 23:53:58 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:01:12 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:09:50 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:11:41 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:17:24 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:22:48 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:28:48 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:34:50 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:35:18 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:44:52 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:49:56 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:54:57 +0100;7;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 00:59:31 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:02:11 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:08:25 +0100;7;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:12:30 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:17:48 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:21:55 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:27:55 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:31:08 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:38:22 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:47:17 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:51:45 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 01:59:54 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:04:21 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:07:43 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:13:24 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:23:29 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:29:08 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:39:00 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:44:42 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 02:47:58 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:04:51 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:09:18 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:14:34 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:19:11 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:21:33 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:28:45 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:32:31 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:38:35 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:49:54 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 03:51:24 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:08:35 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:09:54 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:12:28 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:19:02 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:24:00 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:24:02 +0100;20;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:29:17 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:34:18 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:37:14 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:43:26 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:47:57 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:50:49 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 04:59:54 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:04:05 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:08:35 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:10:05 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:18:57 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:24:39 +0100;7;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:29:18 +0100;13;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:34:59 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:38:36 +0100;8;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:43:59 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:49:29 +0100;14;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:54:28 +0100;11;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 05:58:38 +0100;11;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:04:26 +0100;15;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:09:50 +0100;16;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:13:43 +0100;9;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:19:41 +0100;17;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:23:15 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:29:51 +0100;16;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:34:47 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:39:36 +0100;9;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:44:49 +0100;13;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:49:52 +0100;22;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:54:57 +0100;25;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 06:59:35 +0100;19;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:04:23 +0100;17;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:09:52 +0100;21;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:14:56 +0100;19;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:19:49 +0100;21;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:24:58 +0100;24;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:29:56 +0100;40;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:34:53 +0100;28;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:39:32 +0100;37;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:44:55 +0100;52;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:49:41 +0100;71;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:53:33 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:54:45 +0100;50;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 07:59:50 +0100;59;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:02:16 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:04:57 +0100;90;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:09:59 +0100;64;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:14:54 +0100;73;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:19:57 +0100;43;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:24:57 +0100;71;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:29:44 +0100;47;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:34:55 +0100;65;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:39:57 +0100;40;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:44:58 +0100;62;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:46:17 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:49:59 +0100;56;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:54:55 +0100;67;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 08:59:53 +0100;69;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:04:52 +0100;61;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:09:59 +0100;57;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:14:59 +0100;62;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:19:59 +0100;79;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:24:08 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:24:56 +0100;64;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:27:18 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:29:59 +0100;74;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:30:31 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:34:57 +0100;73;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:38:14 +0100;32;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:39:46 +0100;72;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:44:54 +0100;75;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:49:59 +0100;90;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:54:14 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:54:57 +0100;105;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:56:39 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 09:59:59 +0100;83;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:00:32 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:04:58 +0100;95;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:09:38 +0100;5;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:09:54 +0100;93;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:13:01 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:14:59 +0100;117;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:19:24 +0100;6;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:19:55 +0100;128;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:23:39 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:24:57 +0100;131;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:29:17 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:29:56 +0100;137;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:34:39 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:34:57 +0100;108;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:39:04 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:39:59 +0100;128;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:44:06 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:44:59 +0100;161;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:47:48 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:49:59 +0100;164;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:50:10 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:54:58 +0100;133;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:57:50 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 10:59:59 +0100;145;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:03:16 +0100;4;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:04:59 +0100;164;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:06:35 +0100;1;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:09:54 +0100;167;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:10:18 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:14:53 +0100;201;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:19:59 +0100;191;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:24:19 +0100;2;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:24:59 +0100;190;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:26:35 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:29:58 +0100;178;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:34:06 +0100;3;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:34:58 +0100;194;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:39:37 +0100;16;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:39:58 +0100;204;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:44:09 +0100;14;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:44:58 +0100;206;regular;""
Königstraße (Süd), Stuttgart;2020-01-27 11:49:38 +0100;9;regular;""
