location;time_of_measurement;counted_pedestrians;type;incidents
Planken (Mitte), Mannheim;2020-03-07 02:49:30 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-07 02:53:11 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 02:54:45 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 02:56:55 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 02:59:39 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:00:10 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:04:27 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:05:24 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:09:34 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:13:57 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:19:10 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:21:59 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:22:41 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:28:31 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:29:33 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:32:21 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:33:17 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:35:53 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:38:26 +0100;19;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:43:35 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:44:58 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:45:40 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:49:20 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:53:00 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:54:40 +0100;12;regular;""
Planken (Mitte), Mannheim;2020-03-07 03:59:20 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:02:16 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:03:27 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:06:45 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:09:11 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:13:36 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:14:09 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:19:11 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:19:56 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:24:14 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:24:26 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:27:13 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:29:05 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:34:21 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:34:46 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:39:25 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:41:05 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:43:57 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:48:59 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:54:22 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 04:55:06 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:01:22 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:08:40 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:12:27 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:12:56 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:16:27 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:19:28 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:24:58 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:28:47 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:29:47 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:31:46 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:37:14 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:39:33 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:42:27 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:45:50 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:47:52 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:51:35 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:52:27 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:56:27 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 05:59:43 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:01:25 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:04:29 +0100;21;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:08:54 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:09:41 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:12:24 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:12:35 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:15:30 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:19:18 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:20:42 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:22:32 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:27:33 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:28:36 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:32:44 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:39:45 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:40:43 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:42:00 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:48:39 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:53:25 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:54:38 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:58:56 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:58:59 +0100;42;regular;""
Planken (Mitte), Mannheim;2020-03-07 06:58:59 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:01:01 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:03:17 +0100;11;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:09:43 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:13:03 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:13:18 +0100;22;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:13:18 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:17:03 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:19:59 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:23:25 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:29:11 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:29:27 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:34:04 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:34:44 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:38:23 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:39:39 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:44:34 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:44:44 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:47:16 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:48:55 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:50:41 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:54:33 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:56:42 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:59:49 +0100;37;regular;""
Planken (Mitte), Mannheim;2020-03-07 07:59:55 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:03:53 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:04:24 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:08:04 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:09:22 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:12:01 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:14:40 +0100;13;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:18:36 +0100;48;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:19:37 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:24:43 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:24:48 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:27:54 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:29:37 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:29:57 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:34:38 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:34:53 +0100;20;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:39:28 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:39:51 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:42:47 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:44:49 +0100;29;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:44:56 +0100;29;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:49:19 +0100;20;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:49:58 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:54:48 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:54:56 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:59:51 +0100;25;regular;""
Planken (Mitte), Mannheim;2020-03-07 08:59:58 +0100;23;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:04:47 +0100;23;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:04:56 +0100;15;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:06:09 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:09:20 +0100;46;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:09:54 +0100;17;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:14:14 +0100;24;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:14:24 +0100;12;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:19:39 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:19:52 +0100;21;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:19:53 +0100;34;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:24:06 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:24:37 +0100;30;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:24:49 +0100;40;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:29:36 +0100;37;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:29:56 +0100;45;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:39:44 +0100;32;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:39:47 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:39:58 +0100;71;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:44:54 +0100;45;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:44:56 +0100;24;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:49:32 +0100;37;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:49:50 +0100;55;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:53:34 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:54:57 +0100;46;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:54:59 +0100;22;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:58:35 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:59:55 +0100;41;regular;""
Planken (Mitte), Mannheim;2020-03-07 09:59:57 +0100;68;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:04:38 +0100;63;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:04:57 +0100;60;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:06:51 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:09:50 +0100;54;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:09:59 +0100;38;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:14:57 +0100;70;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:14:58 +0100;47;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:19:29 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:19:39 +0100;76;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:19:59 +0100;73;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:20:38 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:24:56 +0100;85;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:24:58 +0100;64;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:29:54 +0100;82;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:29:55 +0100;59;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:31:03 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:34:47 +0100;90;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:34:58 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:39:44 +0100;86;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:39:58 +0100;66;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:44:50 +0100;105;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:44:51 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:44:53 +0100;77;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:45:14 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:49:44 +0100;88;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:49:59 +0100;96;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:53:36 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:54:56 +0100;168;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:57:34 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:59:55 +0100;68;regular;""
Planken (Mitte), Mannheim;2020-03-07 10:59:56 +0100;121;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:04:44 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:04:51 +0100;81;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:04:58 +0100;156;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:08:29 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:09:52 +0100;113;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:09:59 +0100;83;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:13:18 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:14:45 +0100;62;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:14:58 +0100;145;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:17:43 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:19:57 +0100;85;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:19:59 +0100;139;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:20:33 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:24:53 +0100;99;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:24:57 +0100;155;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:29:23 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:29:52 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:29:54 +0100;122;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:29:57 +0100;141;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:34:37 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:34:54 +0100;185;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:34:59 +0100;120;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:35:53 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:39:53 +0100;109;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:39:59 +0100;161;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:44:41 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:44:55 +0100;165;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:44:57 +0100;83;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:48:46 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:49:55 +0100;107;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:49:59 +0100;171;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:54:47 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:54:57 +0100;153;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:54:59 +0100;106;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:59:58 +0100;168;regular;""
Planken (Mitte), Mannheim;2020-03-07 11:59:59 +0100;116;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:04:01 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:04:55 +0100;193;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:04:57 +0100;139;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:09:11 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:09:51 +0100;183;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:09:59 +0100;158;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:12:21 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:14:59 +0100;284;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:19:50 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:19:55 +0100;122;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:19:58 +0100;191;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:24:07 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:24:58 +0100;200;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:24:59 +0100;105;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:29:56 +0100;183;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:29:58 +0100;146;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:29:59 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:33:27 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:34:59 +0100;316;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:39:47 +0100;190;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:39:50 +0100;121;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:43:06 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:44:57 +0100;154;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:44:59 +0100;180;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:46:39 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:49:58 +0100;113;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:49:59 +0100;188;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:53:50 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:54:42 +0100;135;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:54:59 +0100;191;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:59:58 +0100;259;regular;""
Planken (Mitte), Mannheim;2020-03-07 12:59:59 +0100;116;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:04:30 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:04:55 +0100;164;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:04:56 +0100;187;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:07:43 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:09:58 +0100;232;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:09:59 +0100;144;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:14:56 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:14:58 +0100;223;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:14:59 +0100;146;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:17:56 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:18:17 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:19:58 +0100;405;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:24:39 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:24:54 +0100;123;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:24:59 +0100;242;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:27:39 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:29:52 +0100;122;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:29:59 +0100;203;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:33:29 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:34:49 +0100;220;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:34:59 +0100;155;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:39:39 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:39:57 +0100;250;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:39:59 +0100;148;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:44:44 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:44:59 +0100;413;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:48:55 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:49:54 +0100;152;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:49:59 +0100;250;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:54:54 +0100;211;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:54:57 +0100;150;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:56:58 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:59:55 +0100;195;regular;""
Planken (Mitte), Mannheim;2020-03-07 13:59:59 +0100;182;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:02:34 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:04:57 +0100;166;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:04:59 +0100;201;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:09:26 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:09:55 +0100;139;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:09:59 +0100;268;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:14:28 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:14:57 +0100;436;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:19:57 +0100;139;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:19:59 +0100;222;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:19:59 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:24:56 +0100;168;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:24:58 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:24:59 +0100;237;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:29:38 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:29:55 +0100;228;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:29:58 +0100;137;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:30:24 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:30:34 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:34:56 +0100;165;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:34:59 +0100;270;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:39:39 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:39:59 +0100;402;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:44:35 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:44:57 +0100;250;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:44:58 +0100;149;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:45:13 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:49:50 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:49:54 +0100;175;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:49:57 +0100;270;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:53:38 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:54:59 +0100;414;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:59:35 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:59:41 +0100;177;regular;""
Planken (Mitte), Mannheim;2020-03-07 14:59:55 +0100;259;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:03:10 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:04:50 +0100;144;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:04:59 +0100;218;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:07:45 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:09:54 +0100;144;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:09:59 +0100;262;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:14:35 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:14:57 +0100;295;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:14:59 +0100;187;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:18:12 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:19:58 +0100;131;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:19:59 +0100;264;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:22:16 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:24:49 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:24:58 +0100;294;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:24:59 +0100;196;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:29:10 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:29:59 +0100;394;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:33:21 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:34:58 +0100;460;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:39:31 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:39:55 +0100;192;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:39:59 +0100;282;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:42:31 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-07 15:44:50 +0100;188;regular;""
